review_id,transaction_id,product_id,reviewer_id,rating,comment,review_date,is_anonymous
R002313,T001364,P003195,U002301,5,东西很实用，正好需要,2021-01-27 00:00:00,0
R002314,T001165,P003708,U001534,5,成色很好，物超所值，非常满意,2022-09-19 00:00:00,0
R002315,T002994,P005611,U000234,5,同校交易就是方便，当面验货放心,2022-12-13 00:00:00,0
R002316,T001164,P001142,U002559,5,物品完好无损，包装也很仔细,2022-12-19 00:00:00,0
R002317,T001239,P006424,U002873,4,不错的购物体验，就是约见面有点麻烦,2022-02-15 00:00:00,0
R002318,T000198,P000941,U002007,5,学姐人超好，还教我怎么使用,2023-07-20 00:00:00,1
R002319,T000353,P004290,U000237,5,良心价格，良心卖家,2021-01-05 00:00:00,0
R002320,T001731,P003566,U000380,5,学长人很好，还送了配件,2021-11-06 00:00:00,0
R002321,T003895,P004236,U000131,4,卖家挺实在的，东西也还可以,2024-01-07 00:00:00,1
R002322,T000090,P004042,U001444,5,成色很好，物超所值，非常满意,2024-06-27 00:00:00,0
R002323,T002999,P001580,U001136,5,物品成色比描述的还好,2023-06-29 00:00:00,0
R002324,T001910,P005335,U002916,5,卖家很耐心解答问题，商品质量也好,2021-08-15 00:00:00,0
R002325,T002200,P001773,U002850,3,商品还可以，没有惊喜,2021-03-09 00:00:00,0
R002326,T002302,P000067,U002651,5,物流很快，商品质量也很好,2023-05-12 00:00:00,0
R002327,T000963,P002265,U001215,3,一般般，符合这个价位,2024-04-19 00:00:00,0
R002328,T002866,P006691,U001493,2,卖家态度一般，东西也就那样,2023-08-03 00:00:00,0
R002329,T001057,P007086,U002695,5,买到就是赚到，强推,2022-11-20 00:00:00,0
R002330,T001708,P004098,U001793,4,总体满意，小细节还有改进空间,2023-05-22 00:00:00,1
R002331,T003039,P000834,U000215,5,卖家很耐心解答问题，商品质量也好,2024-03-21 00:00:00,0
R002332,T000489,P006638,U001233,3,有点旧了，但还能用,2022-09-20 00:00:00,0
R002333,T000621,P006024,U000818,2,价格有点贵，不太划算,2020-11-03 00:00:00,0
R002334,T000808,P002370,U001641,3,成色比预期的要旧一些,2024-04-24 00:00:00,0
R002335,T002619,P003409,U002809,1,质量太差了，根本不能用,2024-05-15 00:00:00,0
R002336,T000916,P000460,U002462,3,中规中矩，没什么可说的,2021-11-07 00:00:00,0
R002337,T002407,P007707,U001905,5,质量不错，值得购买，下次还来,2024-02-04 00:00:00,1
R002338,T001958,P001134,U000733,4,可以，基本满足需求,2021-04-05 00:00:00,1
R002339,T000399,P002952,U000445,2,有点坑,2023-02-08 00:00:00,1
R002340,T003542,P001311,U002624,4,物品能用，价格也合理,2021-10-28 00:00:00,1
R002341,T000695,P002109,U001120,5,学姐人超好，还教我怎么使用,2021-02-22 00:00:00,0
R002342,T000701,P006023,U002592,5,买到就是赚到，强推,2023-11-10 00:00:00,0
R002343,T000983,P006047,U001793,3,还行吧，凑合用,2022-06-06 00:00:00,0
R002344,T002521,P004060,U000480,4,可以，基本满足需求,2021-11-29 00:00:00,0
R002345,T000853,P006149,U001590,5,同校交易就是方便，当面验货放心,2021-11-27 00:00:00,0
R002346,T002676,P005863,U002669,4,可以用，性价比还算可以,2023-09-07 00:00:00,0
R002347,T001426,P006303,U000472,5,宝贝收到了，和图片一模一样,2022-06-23 00:00:00,1
R002348,T003886,P006271,U000359,4,挺好的，虽然不是全新但很值,2023-12-17 00:00:00,0
R002349,T002799,P003313,U001876,5,比去某宝买便宜太多了，赚了,2022-01-01 00:00:00,0
R002350,T001673,P007844,U000900,4,整体不错，有点小瑕疵但不影响使用,2024-02-05 00:00:00,1
R002351,T000376,P006770,U000339,5,性价比真的很高，捡到宝了,2024-07-01 00:00:00,0
R002352,T002204,P001462,U000098,5,非常棒的购物体验，五星好评,2022-08-15 00:00:00,1
R002353,T001913,P004194,U000542,5,超级满意，卖家态度特别好,2023-02-17 00:00:00,0
R002354,T003687,P003353,U001538,5,超级满意，卖家态度特别好,2024-02-06 00:00:00,0
R002355,T002143,P007868,U000199,4,东西还可以，符合预期,2023-09-14 00:00:00,0
R002356,T001873,P003629,U002631,2,有点上当的感觉,2021-05-09 00:00:00,0
R002357,T003801,P002912,U000125,5,东西很棒，卖家人也很好,2023-04-02 00:00:00,0
R002358,T000458,P002385,U001627,5,同校交易就是方便，当面验货放心,2023-05-22 00:00:00,0
R002359,T002176,P005300,U002089,4,商品质量不错，略有瑕疵,2022-10-27 00:00:00,0
R002360,T000448,P000510,U000685,5,收到了，很好用，感谢,2023-12-03 00:00:00,0
R002361,T001668,P004309,U000646,4,卖家挺实在的，东西也还可以,2021-10-09 00:00:00,0
R002362,T001885,P006216,U000259,5,完美的交易体验，感谢卖家,2023-09-12 00:00:00,0
R002363,T001327,P006402,U002146,3,东西一般，但价格还行,2022-02-11 00:00:00,1
R002364,T000086,P003121,U001082,5,卖家很耐心解答问题，商品质量也好,2021-07-07 00:00:00,1
R002365,T003150,P007376,U000366,4,可以用，性价比还算可以,2022-04-09 00:00:00,1
R002366,T003278,P000060,U001801,5,东西很新，几乎没怎么用过,2023-07-06 00:00:00,0
R002367,T001138,P006887,U000448,5,学姐人超好，还教我怎么使用,2021-02-15 00:00:00,0
R002368,T003825,P007117,U000040,5,东西很棒，卖家人也很好,2022-07-21 00:00:00,0
R002369,T003282,P004247,U002157,2,比较失望,2023-03-09 00:00:00,0
R002370,T000099,P007729,U000627,5,非常愉快的交易,2021-04-05 00:00:00,0
R002371,T001952,P006716,U002029,4,不错，就是有点旧,2022-09-29 00:00:00,1
R002372,T002865,P006082,U001520,3,说不上好也说不上坏,2021-08-26 00:00:00,0
R002373,T002240,P001998,U001787,3,说不上好也说不上坏,2024-03-29 00:00:00,0
R002374,T001441,P002004,U001808,3,和图片有些差距，还能用,2021-01-04 00:00:00,0
R002375,T001514,P002833,U002905,5,超级满意，卖家态度特别好,2022-11-22 00:00:00,0
R002376,T002052,P007933,U001955,5,价格实惠，质量过硬,2021-04-14 00:00:00,0
R002377,T002112,P002605,U001846,4,满意，就是包装简单了点,2024-06-22 00:00:00,0
R002378,T003626,P007728,U001069,5,收到货很惊喜，比想象中好很多,2023-03-05 00:00:00,1
R002379,T000219,P003904,U002957,5,非常愉快的交易,2023-07-24 00:00:00,1
R002380,T003574,P002784,U001172,4,挺好的，虽然不是全新但很值,2021-12-12 00:00:00,0
R002381,T002925,P001009,U001455,5,比去某宝买便宜太多了，赚了,2022-05-26 00:00:00,1
R002382,T002129,P004642,U001549,4,还行，符合二手的标准,2022-08-04 00:00:00,0
R002383,T003164,P001644,U002570,5,东西很新，几乎没怎么用过,2024-07-06 00:00:00,1
R002384,T003832,P005216,U001058,5,超值，下次有需要还来,2021-05-03 00:00:00,0
R002385,T003779,P002022,U000132,5,物品如描述，好评,2021-07-12 00:00:00,0
R002386,T003572,P002400,U001409,5,非常棒的购物体验，五星好评,2022-08-27 00:00:00,1
R002387,T001213,P007160,U002372,5,比预期好太多了，强烈推荐,2023-04-12 00:00:00,0
R002388,T003383,P006260,U002994,5,超值，下次有需要还来,2022-07-11 00:00:00,1
R002389,T003406,P005618,U000470,3,凑合着用吧，毕竟是二手的,2021-01-03 00:00:00,0
R002390,T000908,P007852,U000155,5,物品完好无损，包装也很仔细,2023-11-24 00:00:00,0
R002391,T000496,P006299,U002866,4,整体OK，有点小问题但能接受,2024-06-03 00:00:00,0
R002392,T002015,P005782,U002908,4,可以，基本满足需求,2022-06-02 00:00:00,1
R002393,T001916,P000937,U002343,4,商品质量不错，略有瑕疵,2022-07-28 00:00:00,1
R002394,T002493,P003666,U002708,4,质量可以，就是有点使用痕迹,2021-07-03 00:00:00,0
R002395,T000977,P006056,U000209,3,普通，不好不坏,2023-08-29 00:00:00,1
R002396,T002947,P002257,U000484,4,性价比可以，物有所值,2023-11-30 00:00:00,0
R002397,T002545,P001404,U000101,5,成色很好，物超所值，非常满意,2022-04-25 00:00:00,0
R002398,T000501,P004322,U001158,4,挺好的，虽然不是全新但很值,2022-09-25 00:00:00,0
R002399,T001192,P001111,U001073,5,物品完好无损，包装也很仔细,2022-08-15 00:00:00,0
R002400,T001676,P003530,U000047,4,可以，基本满足需求,2020-11-29 00:00:00,0
R002401,T000249,P002281,U001970,4,不错，就是有点旧,2024-06-22 00:00:00,0
R002402,T003231,P002277,U001465,5,物品完好无损，包装也很仔细,2022-12-25 00:00:00,0
R002403,T000874,P006176,U000530,5,卖家诚信，商品优质,2023-11-04 00:00:00,0
R002404,T002933,P006953,U002474,5,非常愉快的交易,2022-12-28 00:00:00,0
R002405,T003716,P003680,U002327,3,还行吧，凑合用,2023-03-08 00:00:00,0
R002406,T000116,P005050,U000186,3,有点旧了，但还能用,2023-04-19 00:00:00,0
R002407,T001159,P002148,U000628,5,完美的交易体验，感谢卖家,2024-01-26 00:00:00,1
R002408,T001454,P001052,U001907,3,能用，但谈不上多好,2022-05-13 00:00:00,0
R002409,T001539,P006314,U000364,3,没啥特别的，就是便宜,2021-03-15 00:00:00,1
R002410,T000410,P005410,U002878,5,物品如描述，好评,2021-09-01 00:00:00,1
R002411,T002067,P001499,U001021,5,东西很实用，正好需要,2023-04-23 00:00:00,0
R002412,T000386,P001481,U002101,5,卖家很耐心解答问题，商品质量也好,2022-11-30 00:00:00,0
R002413,T002847,P002448,U000578,4,不错，就是有点旧,2022-09-21 00:00:00,0
R002414,T000036,P003887,U001004,4,商品质量不错，略有瑕疵,2022-05-17 00:00:00,1
R002415,T000863,P001444,U000891,5,超级满意，卖家态度特别好,2022-09-04 00:00:00,0
R002416,T002540,P007629,U002428,4,物品能用，价格也合理,2023-07-31 00:00:00,0
R002417,T001801,P007488,U001544,3,普通，不好不坏,2020-11-14 00:00:00,0
R002418,T003402,P003293,U001005,3,说不上好也说不上坏,2023-07-22 00:00:00,0
R002419,T000931,P005673,U001821,5,很满意的一次购物,2022-11-25 00:00:00,0
R002420,T001163,P004068,U000772,4,还不错，就是价格稍微有点高,2022-10-29 00:00:00,0
R002421,T003236,P002122,U002479,5,卖家态度好，东西也好,2022-05-19 00:00:00,0
R002422,T002819,P001023,U002512,3,和预期差不多，一般般,2024-01-31 00:00:00,0
R002423,T001659,P006762,U001371,5,物品保养得很好，看得出很爱惜,2023-04-22 00:00:00,1
R002424,T001536,P006791,U002632,5,物品功能完好，非常满意,2023-08-14 00:00:00,1
R002425,T000569,P000401,U002204,4,还行，符合二手的标准,2020-10-28 00:00:00,0
R002426,T003225,P005196,U000135,4,还行，符合二手的标准,2023-08-02 00:00:00,0
R002427,T001529,P007520,U001078,5,物流很快，商品质量也很好,2024-03-21 00:00:00,1
R002428,T000145,P004460,U001394,5,价格公道，东西实在，良心卖家,2022-07-13 00:00:00,0
R002429,T002061,P001804,U002291,5,比去某宝买便宜太多了，赚了,2024-04-07 00:00:00,0
R002430,T001060,P002351,U001520,5,非常愉快的交易,2021-02-27 00:00:00,0
R002431,T000794,P005627,U000207,4,性价比可以，物有所值,2021-09-01 00:00:00,1
R002432,T000683,P005616,U001168,4,质量可以，就是有点使用痕迹,2022-03-20 00:00:00,1
R002433,T000104,P005089,U002134,4,不错，就是有点旧,2023-05-05 00:00:00,0
R002434,T001845,P002003,U001555,5,交易顺利，卖家人很好，沟通也很愉快,2024-04-17 00:00:00,0
R002435,T002441,P000384,U001971,5,物品功能完好，非常满意,2022-09-05 00:00:00,1
R002436,T001633,P007043,U001974,5,东西很棒，卖家人也很好,2024-03-21 00:00:00,0
R002437,T002027,P007058,U000411,5,收到货很惊喜，比想象中好很多,2024-04-19 00:00:00,0
R002438,T003378,P005431,U000650,5,同校交易就是方便，当面验货放心,2024-06-30 00:00:00,0
R002439,T000843,P000508,U000806,5,收到了，很好用，感谢,2022-04-02 00:00:00,0
R002440,T000546,P005851,U000101,5,质量不错，值得购买，下次还来,2023-12-21 00:00:00,0
R002441,T003075,P003230,U002960,5,太棒了，超出预期,2023-02-03 00:00:00,0
R002442,T001334,P001716,U001932,5,非常好，推荐给室友了,2023-01-25 00:00:00,0
R002443,T002899,P006441,U001688,3,东西一般，但价格还行,2022-09-18 00:00:00,1
R002444,T003191,P005795,U002967,5,东西很棒，卖家人也很好,2023-02-21 00:00:00,0
R002445,T002131,P007387,U001889,4,卖家态度好，商品也还行,2021-12-01 00:00:00,0
R002446,T000946,P005009,U000833,4,整体OK，有点小问题但能接受,2023-01-16 00:00:00,0
R002447,T000306,P002760,U001559,5,商品和描述一致，卖家很诚信！,2023-10-21 00:00:00,0
R002448,T002747,P005366,U000994,2,质量比预期差,2022-10-21 00:00:00,0
R002449,T003786,P002910,U002461,5,宝贝收到了，和图片一模一样,2023-05-16 00:00:00,0
R002450,T000031,P004004,U000364,3,东西一般，但价格还行,2022-10-07 00:00:00,0
R002451,T003097,P003868,U001509,5,非常好，推荐给室友了,2022-08-04 00:00:00,1
R002452,T002323,P001706,U001098,5,东西很棒，卖家人也很好,2022-01-15 00:00:00,0
R002453,T003527,P007369,U002482,5,比预期好太多了，强烈推荐,2021-08-09 00:00:00,0
R002454,T000294,P004869,U001975,4,商品质量不错，略有瑕疵,2024-06-11 00:00:00,1
R002455,T002556,P007268,U002867,4,还可以，就是没有配件了,2021-03-07 00:00:00,1
R002456,T003006,P000296,U000263,5,卖家诚信，商品优质,2023-12-23 00:00:00,0
R002457,T001102,P002180,U001880,3,能用，但谈不上多好,2024-01-03 00:00:00,0
R002458,T003410,P007329,U000194,3,没啥特别的，就是便宜,2020-12-22 00:00:00,0
R002459,T002400,P005496,U001615,5,学姐人超好，还教我怎么使用,2024-03-08 00:00:00,0
R002460,T002757,P007725,U001253,5,东西保养得非常好，点赞,2022-07-13 00:00:00,0
R002461,T000593,P005082,U002172,3,能用，但谈不上多好,2024-06-09 00:00:00,1
R002462,T002091,P000370,U002907,5,非常棒的购物体验，五星好评,2021-04-30 00:00:00,1
R002463,T003669,P005548,U001724,4,卖家挺实在的，东西也还可以,2022-12-26 00:00:00,1
R002464,T003923,P005934,U001231,5,卖家态度好，东西也好,2023-07-29 00:00:00,0
R002465,T003498,P005746,U002409,4,还行，符合二手的标准,2024-03-14 00:00:00,1
R002466,T002023,P004924,U002576,5,比去某宝买便宜太多了，赚了,2021-10-29 00:00:00,0
R002467,T001898,P003924,U002342,5,价格公道，东西实在，良心卖家,2020-10-28 00:00:00,0
R002468,T000738,P007289,U000479,5,物品成色比描述的还好,2021-06-01 00:00:00,0
R002469,T003828,P004632,U002808,5,交易顺利，卖家人很好，沟通也很愉快,2021-04-30 00:00:00,0
R002470,T002894,P000229,U001691,5,物品完好无损，包装也很仔细,2023-03-29 00:00:00,0
R002471,T000286,P000549,U002320,5,超值，下次有需要还来,2021-10-31 00:00:00,0
R002472,T002369,P004058,U002563,2,卖家态度一般，东西也就那样,2023-12-27 00:00:00,0
R002473,T002239,P002637,U000886,4,功能正常，有些使用痕迹,2024-06-09 00:00:00,0
R002474,T003172,P006106,U002302,2,实物和描述不太一致,2022-03-28 00:00:00,0
R002475,T001995,P007047,U002260,5,比去某宝买便宜太多了，赚了,2022-04-03 00:00:00,0
R002476,T000809,P006531,U000723,5,良心价格，良心卖家,2023-05-19 00:00:00,0
R002477,T000485,P000108,U001287,4,可以用，性价比还算可以,2023-04-04 00:00:00,1
R002478,T003339,P005621,U000439,5,价格公道，东西实在，良心卖家,2023-06-20 00:00:00,0
R002479,T002542,P006255,U002894,5,卖家态度好，东西也好,2024-05-14 00:00:00,0
R002480,T003804,P003095,U002791,5,成色很好，物超所值，非常满意,2021-02-03 00:00:00,1
R002481,T001077,P001811,U002978,5,物品保养得很好，看得出很爱惜,2022-11-16 00:00:00,0
R002482,T002580,P000573,U001777,5,价格实惠，质量过硬,2024-01-05 00:00:00,0
R002483,T000191,P003192,U001893,5,买到就是赚到，强推,2022-12-19 00:00:00,0
R002484,T003167,P000964,U001375,5,物品成色比描述的还好,2023-07-12 00:00:00,0
R002485,T002173,P001155,U001145,5,非常愉快的交易,2023-09-08 00:00:00,1
R002486,T000302,P003247,U001958,4,东西还行，卖家也挺好说话的,2021-06-19 00:00:00,0
R002487,T003686,P003431,U002096,5,卖家很专业，讲解得很详细,2023-12-26 00:00:00,0
R002488,T001561,P004899,U000615,5,买到就是赚到，强推,2022-12-10 00:00:00,1
R002489,T003599,P000186,U000274,5,太棒了，超出预期,2022-02-10 00:00:00,0
R002490,T003271,P002545,U000182,3,普通，不好不坏,2022-02-18 00:00:00,0
R002491,T003703,P001385,U000845,5,物品功能完好，非常满意,2021-02-07 00:00:00,0
R002492,T002068,P003442,U002469,3,一般般，符合这个价位,2023-05-14 00:00:00,1
R002493,T003140,P006912,U002527,4,整体不错，有点小瑕疵但不影响使用,2023-12-29 00:00:00,1
R002494,T001037,P000801,U002182,3,有点失望，不过也能用,2024-02-20 00:00:00,0
R002495,T000027,P004306,U000343,5,很满意的一次购物,2022-05-19 00:00:00,1
R002496,T000071,P007292,U001298,5,商品和描述一致，卖家很诚信！,2024-04-23 00:00:00,0
R002497,T001890,P000568,U000784,5,非常棒的购物体验，五星好评,2024-03-12 00:00:00,0
R002498,T001253,P007647,U002539,5,物流很快，商品质量也很好,2022-07-25 00:00:00,0
R002499,T003031,P001511,U000715,5,同校交易就是方便，当面验货放心,2021-10-21 00:00:00,1
R002500,T002727,P005889,U001456,5,卖家很耐心解答问题，商品质量也好,2021-09-29 00:00:00,0
R002501,T000736,P006018,U000205,4,物品基本符合描述，好评,2021-06-09 00:00:00,0
R002502,T003769,P001048,U002664,5,东西很棒，卖家人也很好,2022-03-29 00:00:00,0
R002503,T000205,P007318,U000032,5,非常好，推荐给室友了,2024-04-11 00:00:00,0
R002504,T003774,P006947,U000709,4,算是比较满意的,2023-01-15 00:00:00,1
R002505,T003919,P003766,U000426,5,卖家态度好，东西也好,2023-06-20 00:00:00,0
R002506,T001460,P005248,U000879,2,比较失望,2023-01-22 00:00:00,1
R002507,T000166,P002968,U001746,3,中规中矩，没什么可说的,2022-01-07 00:00:00,0
R002508,T000651,P002038,U000418,5,卖家很专业，讲解得很详细,2022-05-31 00:00:00,1
R002509,T000708,P003612,U001881,3,中规中矩，没什么可说的,2023-01-12 00:00:00,0
R002510,T001740,P004669,U001650,5,太棒了，超出预期,2023-12-04 00:00:00,1
R002511,T000842,P000315,U001658,5,收到了，很好用，感谢,2024-01-28 00:00:00,0
R002512,T000627,P004482,U002599,5,东西很棒，卖家人也很好,2021-05-25 00:00:00,1
R002513,T000507,P000575,U001104,5,东西很棒，卖家人也很好,2020-10-09 00:00:00,0
R002514,T001190,P000373,U001822,4,基本满意，就是外观有点旧,2024-01-24 00:00:00,0
R002515,T000426,P000257,U002998,5,收到货很惊喜，比想象中好很多,2021-02-19 00:00:00,0
R002516,T003877,P007701,U000517,5,收到货很惊喜，比想象中好很多,2024-04-04 00:00:00,0
R002517,T002157,P007587,U000510,3,还行吧，凑合用,2024-04-13 00:00:00,1
R002518,T003466,P003787,U000390,5,完美的交易体验，感谢卖家,2022-02-01 00:00:00,1
R002519,T000628,P007079,U002734,4,还不错，就是价格稍微有点高,2020-10-18 00:00:00,1
R002520,T002078,P001490,U001864,5,物流很快，商品质量也很好,2021-07-21 00:00:00,0
R002521,T001256,P007056,U002567,5,物品完好无损，包装也很仔细,2023-10-13 00:00:00,0
R002522,T000928,P007848,U000442,4,整体OK，有点小问题但能接受,2021-10-26 00:00:00,0
R002523,T002117,P004293,U001660,5,完美的交易体验，感谢卖家,2024-01-04 00:00:00,0
R002524,T003901,P004039,U000822,4,可以，基本满足需求,2021-03-29 00:00:00,0
R002525,T000748,P006748,U000819,5,商品和描述一致，卖家很诚信！,2022-12-10 00:00:00,0
R002526,T001399,P001172,U001452,5,东西很新，几乎没怎么用过,2023-05-15 00:00:00,1
R002527,T000526,P004774,U001326,3,和预期差不多，一般般,2023-01-01 00:00:00,0
R002528,T003263,P006144,U001215,2,不推荐购买,2023-01-24 00:00:00,0
R002529,T002071,P001067,U000909,5,物流很快，商品质量也很好,2023-01-02 00:00:00,0
R002530,T003136,P005963,U001453,4,东西还可以，符合预期,2023-03-11 00:00:00,0
R002531,T003340,P006137,U001003,5,东西不错，性价比超高，推荐购买,2022-11-12 00:00:00,0
R002532,T001679,P000271,U002033,4,还行，符合二手的标准,2023-07-04 00:00:00,1
R002533,T001392,P003266,U001662,4,东西还行，卖家也挺好说话的,2021-06-28 00:00:00,0
R002534,T001272,P001000,U002239,5,价格公道，东西实在，良心卖家,2022-03-12 00:00:00,0
R002535,T002694,P005781,U001839,5,东西很实用，正好需要,2021-11-03 00:00:00,0
R002536,T001076,P005899,U001221,5,物品保养得很好，看得出很爱惜,2022-04-21 00:00:00,0
R002537,T000996,P006375,U000151,5,满意满意，五星好评,2023-05-12 00:00:00,1
R002538,T000953,P003882,U002266,4,满意，就是包装简单了点,2023-04-10 00:00:00,0
R002539,T001831,P007346,U000889,5,收到货很惊喜，比想象中好很多,2024-03-18 00:00:00,0
R002540,T002554,P001828,U000689,5,非常棒的购物体验，五星好评,2021-11-17 00:00:00,1
R002541,T000109,P007248,U000862,4,卖家挺实在的，东西也还可以,2023-05-30 00:00:00,1
R002542,T003556,P004916,U002812,3,一般般，符合这个价位,2021-12-28 00:00:00,0
R002543,T002672,P002807,U002649,5,卖家态度好，东西也好,2024-01-07 00:00:00,0
R002544,T000060,P002289,U000056,5,满意满意，五星好评,2021-11-16 00:00:00,0
R002545,T001202,P002162,U001104,5,非常愉快的交易,2021-10-22 00:00:00,0
R002546,T000499,P005764,U000841,5,满意满意，五星好评,2024-05-15 00:00:00,0
R002547,T002713,P003701,U000140,5,比去某宝买便宜太多了，赚了,2022-07-09 00:00:00,1
R002548,T001624,P004999,U002205,3,商品还可以，没有惊喜,2024-06-28 00:00:00,0
R002549,T002195,P003075,U002070,4,还可以，就是没有配件了,2021-11-28 00:00:00,0
R002550,T002102,P006337,U000429,4,商品质量不错，略有瑕疵,2022-10-17 00:00:00,0
R002551,T000095,P004889,U000136,5,宝贝收到了，和图片一模一样,2023-04-13 00:00:00,0
R002552,T000272,P001952,U002176,5,价格实惠，质量过硬,2022-11-21 00:00:00,0
R002553,T003122,P006596,U002334,4,商品质量不错，略有瑕疵,2022-05-02 00:00:00,1
R002554,T003021,P000827,U002491,5,物品如描述，好评,2021-07-18 00:00:00,0
R002555,T000248,P000770,U000713,5,物品如描述，好评,2022-01-12 00:00:00,0
R002556,T002666,P003682,U000587,5,质量不错，值得购买，下次还来,2023-01-17 00:00:00,0
R002557,T001551,P001245,U002732,5,学长人很好，还送了配件,2023-04-29 00:00:00,0
R002558,T000796,P005348,U000917,5,东西很实用，正好需要,2024-06-01 00:00:00,0
R002559,T003681,P000362,U002419,5,卖家诚信，商品优质,2021-12-31 00:00:00,0
R002560,T003209,P003035,U002718,5,学姐人超好，还教我怎么使用,2022-11-21 00:00:00,0
R002561,T001877,P005373,U000011,5,质量不错，值得购买，下次还来,2022-11-24 00:00:00,0
R002562,T001915,P000499,U000353,5,卖家诚信，商品优质,2020-11-03 00:00:00,0
R002563,T000360,P001014,U000366,4,算是比较满意的,2020-10-15 00:00:00,0
R002564,T000824,P006778,U002817,5,东西很新，几乎没怎么用过,2024-03-01 00:00:00,1
R002565,T001640,P001153,U001911,5,比去某宝买便宜太多了，赚了,2021-12-13 00:00:00,0
R002566,T002970,P001334,U002039,5,东西很实用，正好需要,2023-10-10 00:00:00,0
R002567,T003538,P000033,U000178,4,东西还行，卖家也挺好说话的,2022-09-06 00:00:00,0
R002568,T003754,P002088,U000004,5,物品成色比描述的还好,2020-12-15 00:00:00,1
R002569,T001080,P000293,U002824,5,东西很实用，正好需要,2023-01-23 00:00:00,0
R002570,T003301,P006502,U002461,5,物品功能完好，非常满意,2021-09-16 00:00:00,0
R002571,T002325,P003144,U001334,5,比预期好太多了，强烈推荐,2022-06-01 00:00:00,0
R002572,T000723,P003982,U000436,5,卖家很负责，交易很顺利,2024-06-14 00:00:00,0
R002573,T000239,P003710,U002692,4,整体不错，有点小瑕疵但不影响使用,2024-01-28 00:00:00,1
R002574,T001969,P001695,U000685,5,卖家很专业，讲解得很详细,2023-07-18 00:00:00,0
R002575,T000554,P000861,U000637,5,比预期好太多了，强烈推荐,2024-06-23 00:00:00,0
R002576,T001414,P001635,U001063,5,比去某宝买便宜太多了，赚了,2022-10-01 00:00:00,0
R002577,T002680,P000670,U002787,2,有点上当的感觉,2021-09-23 00:00:00,0
R002578,T000151,P006954,U001471,5,买到就是赚到，强推,2022-05-03 00:00:00,0
R002579,T001567,P005622,U002146,3,一般般，符合这个价位,2021-12-31 00:00:00,1
R002580,T001263,P001564,U001679,4,可以用，性价比还算可以,2021-08-12 00:00:00,0
R002581,T003964,P003238,U001813,5,东西保养得非常好，点赞,2021-01-30 00:00:00,1
R002582,T001558,P006810,U002667,4,还不错，就是价格稍微有点高,2023-11-25 00:00:00,0
R002583,T002452,P000190,U001582,5,超值，下次有需要还来,2021-05-08 00:00:00,0
R002584,T001711,P004074,U001198,5,东西很新，几乎没怎么用过,2021-08-12 00:00:00,0
R002585,T002594,P005613,U000792,5,商品和描述一致，卖家很诚信！,2023-04-23 00:00:00,0
R002586,T002322,P006508,U000328,3,不是特别满意，但也不算太差,2023-12-15 00:00:00,1
R002587,T000221,P002305,U002676,4,可以，基本满足需求,2024-03-30 00:00:00,0
R002588,T001601,P003580,U000874,4,还不错，就是价格稍微有点高,2024-01-12 00:00:00,1
R002589,T003480,P001840,U002864,5,太棒了，超出预期,2022-01-20 00:00:00,0
R002590,T002217,P001363,U001535,5,东西不错，性价比超高，推荐购买,2023-02-14 00:00:00,1
R002591,T003584,P001909,U000949,5,卖家很耐心解答问题，商品质量也好,2024-01-23 00:00:00,0
R002592,T003818,P003699,U002988,5,很满意的一次购物,2023-05-16 00:00:00,0
R002593,T001371,P003532,U001223,4,卖家挺实在的，东西也还可以,2021-03-06 00:00:00,0
R002594,T000742,P000398,U000582,5,卖家态度好，东西也好,2024-02-20 00:00:00,1
R002595,T003696,P003490,U001861,4,整体OK，有点小问题但能接受,2022-02-17 00:00:00,0
R002596,T003091,P007734,U001452,5,收到货很惊喜，比想象中好很多,2021-04-24 00:00:00,1
R002597,T000619,P003700,U001581,4,挺好的，虽然不是全新但很值,2021-04-01 00:00:00,0
R002598,T002915,P002043,U001256,4,东西还可以，符合预期,2023-09-05 00:00:00,0
R002599,T002551,P000142,U000352,5,东西保养得非常好，点赞,2024-04-27 00:00:00,0
R002600,T000373,P007586,U000001,5,很满意的一次购物,2021-07-01 00:00:00,0
R002601,T002796,P006405,U000467,5,成色很好，物超所值，非常满意,2021-01-17 00:00:00,0
R002602,T000422,P005048,U001241,5,东西不错，性价比超高，推荐购买,2023-07-25 00:00:00,0
R002603,T000300,P001857,U001651,5,东西保养得非常好，点赞,2023-07-25 00:00:00,0
R002604,T001475,P003480,U002821,3,说不上好也说不上坏,2023-11-10 00:00:00,0
R002605,T003583,P003370,U002865,4,卖家挺实在的，东西也还可以,2024-02-06 00:00:00,1
R002606,T002674,P002008,U001643,5,东西保养得非常好，点赞,2020-12-01 00:00:00,0
R002607,T000703,P004156,U000643,3,凑合，毕竟便宜,2020-12-08 00:00:00,1
R002608,T000291,P001665,U000893,5,完美，没有任何问题,2024-01-24 00:00:00,0
R002609,T002022,P003041,U001644,5,东西保养得非常好，点赞,2021-10-20 00:00:00,1
R002610,T001603,P001405,U001811,5,价格实惠，质量过硬,2023-03-30 00:00:00,0
R002611,T003623,P005837,U000181,5,买到就是赚到，强推,2021-03-12 00:00:00,0
R002612,T001229,P002124,U000289,5,东西很新，几乎没怎么用过,2020-12-08 00:00:00,0
R002613,T000418,P001033,U001582,4,质量可以，就是有点使用痕迹,2022-05-09 00:00:00,1
